date,Close,High,Low,Open,Volume,stock,RSI,SMA_20,SMA_50,Momentum_10d,sentimiento_medio,num_noticias,score,score_dca,etiqueta_dca,mensaje_dca,aviso_sentimiento,aporte_precio,aporte_rsi,aporte_sentimiento,score_dca_check
2017-04-25,145.21478271484375,145.869025796205,144.52086424443638,144.52086424443638,17767500,META,75.32788212822913,140.79856567382814,137.97872985839842,3.8641636725636364,0.0,0.0,-6.14,-35.49,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-10.488649756192672,-25.0,0.0,-35.49
2017-04-26,145.28416442871094,146.3051968693871,144.8182546595529,145.80954946610902,12395000,META,75.49564257320927,141.03647537231444,138.2267514038086,4.74557017337347,0.0,0.0,-5.25,-35.21,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-10.21135627254259,-25.0,0.0,-35.21
2017-04-27,146.4142608642578,146.46382863687356,144.86784316479375,145.39322827740756,11275100,META,78.10687784452018,141.28677825927736,138.50134002685547,5.817441904320364,0.0,0.0,-4.18,-36.43,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-11.4264899326866,-25.0,0.0,-36.43
2017-04-28,148.9420623779297,150.2109186709727,147.772341627702,148.19859118469543,30652200,META,82.57878905486274,141.6753662109375,138.83461395263672,7.791097185689955,0.0,0.0,-2.21,-39.56,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-14.560415644964616,-25.0,0.0,-39.56
2017-05-01,151.13282775878906,151.24187080329597,150.10187258782193,150.4190942176456,25218300,META,85.36824483137462,142.19133529663085,139.20377227783203,7.806543316127557,0.0,0.0,-2.19,-42.14,Descuento fuerte,El precio está entre los momentos de mayor descuento de su historial.,,-17.13898306886144,-25.0,0.0,-42.14
2017-05-02,151.45004272460938,152.10430102820618,150.3397972101135,152.00516548185732,21870400,META,85.72467113417036,142.71176452636718,139.58542114257813,8.385366065133027,0.0,0.0,-1.61,-42.0,Descuento fuerte,El precio está entre los momentos de mayor descuento de su historial.,,-16.99980053061881,-25.0,0.0,-42.0
2017-05-03,150.4785919189453,152.26292603773953,150.02258953960154,152.26292603773953,29782500,META,79.34980578699148,143.21088333129882,139.94387420654297,6.69857313494846,0.0,0.0,-3.3,-40.06,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-15.05563251286607,-25.0,0.0,-40.06
2017-05-04,149.53684997558594,150.20101578015834,147.4253868816446,148.86276154085118,36225500,META,73.63324394424595,143.65696716308594,140.23591003417968,4.902655619399576,0.0,0.0,-5.1,-38.26,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-13.264705080373975,-25.0,0.0,-38.26
2017-05-05,148.93215942382812,150.31005880567795,148.4860645934915,150.13161784835117,17148500,META,70.13914301312198,144.1065185546875,140.5309194946289,4.565738124824503,0.0,0.0,-5.43,-36.96,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-11.956429175033351,-25.0,0.0,-36.96
2017-05-08,149.74501037597656,149.7648405099342,148.4365089280184,149.39806622449962,15827500,META,72.05857398486141,144.6160446166992,140.84059967041014,3.842725874345043,0.0,0.0,-6.16,-37.64,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-12.644664573147496,-25.0,0.0,-37.64
2017-05-09,149.17005920410156,151.2616921447133,148.90242045943538,150.1712767799433,17453900,META,68.69500663141436,145.0839370727539,141.1195504760742,2.7237423183180454,0.0,0.0,22.72,-21.41,Neutral,El precio está en línea con su comportamiento habitual.,,-11.40948748896739,-10.0,0.0,-21.41
2017-05-10,148.98170471191406,149.20971343090036,147.56416025732196,148.92222943772975,12080700,META,67.5820568389413,145.59792404174806,141.411982421875,2.545040127217346,0.0,0.0,22.55,-20.71,Neutral,El precio está en línea con su comportamiento habitual.,,-10.705913544803128,-10.0,0.0,-20.71
2017-05-11,148.73385620117188,149.33854659788253,148.1093508003416,149.0015100163605,11841900,META,66.06529021082221,146.1163688659668,141.66218475341796,1.5842687202885175,0.0,0.0,21.58,-19.98,Neutral,El precio está en línea con su comportamiento habitual.,,-9.983852021007733,-10.0,0.0,-19.98
2017-05-12,149.0213623046875,149.15023548041427,148.32745890838868,149.0907450813376,9598200,META,66.9907725968759,146.65860748291016,141.93122253417968,0.05324213018924606,0.0,0.0,20.05,-19.99,Neutral,El precio está en línea con su comportamiento habitual.,,-9.990951453687902,-10.0,0.0,-19.99
2017-05-15,148.88258361816406,150.16134738517624,148.46624157481222,148.86275348487308,15064700,META,66.0543203546609,147.09329071044922,142.18935577392577,-1.488918174823295,0.0,0.0,18.51,-19.41,Neutral,El precio está en línea con su comportamiento habitual.,,-9.414527279918483,-10.0,0.0,-19.41
2017-05-16,148.4761505126953,148.9024151897901,147.73267932967968,148.80327964833737,14550800,META,63.265081506044154,147.53045196533202,142.4344039916992,-1.9636126596026537,0.0,0.0,18.04,-18.48,Neutral,El precio está en línea con su comportamiento habitual.,,-8.483549411767399,-10.0,0.0,-18.48
2017-05-17,143.58908081054688,147.37581968708267,143.1628161128287,146.7116538799038,28300100,META,40.90061787558149,147.65833129882813,142.5840899658203,-4.578399505565178,0.0,0.0,-4.58,8.59,Sobreprecio moderado,El precio está por encima de su media reciente.,,-1.4096816060858908,10.0,0.0,8.59
2017-05-18,146.37461853027344,146.8603433837302,143.25203030709343,143.46020890568977,23031600,META,51.43806866460684,147.8496520996094,142.78115936279298,-2.114683735700451,0.0,0.0,-2.11,-5.03,Neutral,El precio está en línea con su comportamiento habitual.,,-5.0335200855875275,0.0,0.0,-5.03
2017-05-19,146.77110290527344,148.08952677957262,146.67198250271406,147.1577072649583,16187900,META,52.73000146477878,148.0667465209961,142.97584930419922,-1.451034166774412,0.0,0.0,-1.45,-5.31,Neutral,El precio está en línea con su comportamiento habitual.,,-5.308943600676699,0.0,0.0,-5.31
2017-05-22,146.94955444335938,147.29649856630866,146.4043392490573,146.79094363666076,12586700,META,53.3317901499959,148.20404129028321,143.16320404052735,-1.866810737532032,0.0,0.0,-1.87,-5.29,Neutral,El precio está en línea con su comportamiento habitual.,,-5.289558065157817,0.0,0.0,-5.29
2017-05-23,146.78106689453125,147.51461555881454,145.96819768431632,147.22714664664232,12817800,META,52.65025058673098,148.28235549926757,143.3311297607422,-1.60152266635597,0.0,0.0,-1.6,-4.81,Neutral,El precio está en línea con su comportamiento habitual.,,-4.813939776443439,0.0,0.0,-4.81
2017-05-24,148.73385620117188,148.9222046220099,147.12796356195489,147.21717645836532,17862400,META,59.16386182219472,148.45484008789063,143.54366271972657,-0.16636170946053852,0.0,0.0,19.83,-17.23,Neutral,El precio está en línea con su comportamiento habitual.,,-7.231518804949709,-10.0,0.0,-17.23
2017-05-25,150.6371612548828,151.2616666799294,148.6446490687096,148.99160829170276,19891400,META,64.31628895974987,148.66598510742188,143.78633087158204,1.279671691653439,0.0,0.0,21.28,-19.53,Neutral,El precio está en línea con su comportamiento habitual.,,-9.52918172648743,-10.0,0.0,-19.53
2017-05-26,150.80567932128906,150.9246298542667,149.8341995487788,150.9047997234511,14996200,META,64.74048467985517,148.75916595458983,144.02701690673828,1.1973565326515834,0.0,0.0,21.2,-19.41,Neutral,El precio está en línea con su comportamiento habitual.,,-9.413042858396716,-10.0,0.0,-19.41
2017-05-30,151.0535125732422,151.56897499939868,150.31994894623028,150.6470780585751,13226000,META,65.39206763268797,148.7552001953125,144.27563385009765,1.4581483625014657,0.0,0.0,21.46,-19.4,Neutral,El precio está en línea con su comportamiento habitual.,,-9.39573584571703,-10.0,0.0,-19.4
2017-05-31,150.1415557861328,152.01510283629727,149.77476632988325,151.37075197453908,18023900,META,60.9301170558246,148.68977584838868,144.50402923583985,1.1216651749703654,0.0,0.0,21.12,-17.8,Neutral,El precio está en línea con su comportamiento habitual.,,-7.802587346671359,-10.0,0.0,-17.8
2017-06-01,150.2108917236328,150.9642702856109,148.99160342073378,150.42897777793442,14530600,META,61.14718266322097,148.67639083862304,144.7621615600586,4.61163960080142,0.0,0.0,24.61,-17.53,Neutral,El precio está en línea con su comportamiento habitual.,,-7.527837529993871,-10.0,0.0,-17.53
2017-06-02,152.27281188964844,152.29264202313797,149.98292306530328,150.52813829156642,16854400,META,67.01599741209546,148.81318893432618,145.04012145996094,4.029519201209819,0.0,0.0,24.03,-19.97,Neutral,El precio está en línea con su comportamiento habitual.,,-9.973365103233336,-10.0,0.0,-19.97
2017-06-05,152.2926483154297,153.36324867870047,152.07456221591374,152.30255581960384,12520400,META,67.06753550878167,148.98121337890626,145.31966674804687,3.7620112548448104,0.0,0.0,23.76,-19.6,Neutral,El precio está en línea con su comportamiento habitual.,,-9.596748634818262,-10.0,0.0,-19.6
2017-06-06,151.47976684570312,153.17488773085245,151.1526377230968,152.07454981879818,13457100,META,62.74114287266127,149.06795120239258,145.5668960571289,3.0828350718748787,0.0,0.0,23.08,-18.12,Neutral,El precio está en línea con su comportamiento habitual.,,-8.123922332250144,-10.0,0.0,-18.12
2017-06-07,151.78707885742188,152.41159952015332,151.01387000164038,151.93578217643255,12066700,META,63.6946441434675,149.19880218505858,145.82066772460936,3.410529756189651,0.0,0.0,23.41,-18.18,Neutral,El precio está en línea con su comportamiento habitual.,,-8.18321740794716,-10.0,0.0,-18.18
2017-06-08,153.36325073242188,153.38306574103552,151.76726523329793,152.738730063994,17799400,META,68.19090755944214,149.417879486084,146.07741333007812,3.1125358069036047,0.0,0.0,23.11,-19.98,Neutral,El precio está en línea con su comportamiento habitual.,,-9.975309989752628,-10.0,0.0,-19.98
2017-06-09,148.2977294921875,154.2355765189017,145.33375216789125,153.42272253131102,35577700,META,47.7315551360151,149.39607315063478,146.21520385742187,-1.5530243289283208,0.0,0.0,-1.55,-2.85,Neutral,El precio está en línea con su comportamiento habitual.,,-2.848576043837895,0.0,0.0,-2.85
2017-06-12,147.14779663085938,147.9011752033005,143.30156812080395,146.8801428103252,33170200,META,44.469714201212334,149.30239486694336,146.33475372314453,-2.4255603017686256,0.0,0.0,-2.43,8.89,Sobreprecio moderado,El precio está por encima de su media reciente.,,-1.1112095890126923,10.0,0.0,8.89
2017-06-13,149.36831665039062,149.86396412819408,147.60381283948715,148.84293153399582,20483400,META,51.37920637559815,149.3266815185547,146.50585113525392,-1.1156284247507697,0.0,0.0,18.88,-3.91,Neutral,El precio está en línea con su comportamiento habitual.,,-3.9076466816251347,0.0,0.0,-3.91
2017-06-14,148.9420623779297,151.07334041481715,147.7525114939469,149.9432648061395,20808800,META,50.09074198351766,149.3499771118164,146.66386322021484,-0.7989083381497175,0.0,0.0,-0.8,-3.11,Neutral,El precio está en línea con su comportamiento habitual.,,-3.1066945976926172,0.0,0.0,-3.11
2017-06-15,148.49598693847656,148.7338880465079,145.095837385243,146.3845238489349,18994200,META,48.71396758266243,149.5953224182129,146.82385864257813,-1.1416647391398471,0.0,0.0,-1.14,-2.28,Neutral,El precio está en línea con su comportamiento habitual.,,-2.277733757112311,0.0,0.0,-2.28
2017-06-16,149.3286590576172,149.51700750363304,147.30642417220145,148.28779641581758,22882400,META,51.39930106521896,149.74302444458007,146.9981283569336,-1.933472427214955,0.0,0.0,-1.93,-3.17,Neutral,El precio está en línea con su comportamiento habitual.,,-3.170830440813119,0.0,0.0,-3.17
2017-06-19,151.53924560546875,152.23316413203648,150.38935502415814,150.38935502415814,19026500,META,57.72743811374482,149.98143157958984,147.23009063720704,-0.49470720897865084,0.0,0.0,19.51,-15.85,Neutral,El precio está en línea con su comportamiento habitual.,,-5.853633519631519,-10.0,0.0,-15.85
2017-06-20,150.92465209960938,152.50080739770982,150.88500695809267,151.5491727417081,14743900,META,55.56137323966717,150.18018646240233,147.45749389648438,-0.3664613153644414,0.0,0.0,19.63,-14.7,Neutral,El precio está en línea con su comportamiento habitual.,,-4.702586639047252,-10.0,0.0,-14.7
2017-06-21,152.57020568847656,152.7387240107787,150.5578781988052,151.03369552800885,15039800,META,59.899909887815625,150.46964340209962,147.71265380859376,0.5159377444705404,0.0,0.0,20.52,-16.58,Neutral,El precio está en línea con su comportamiento habitual.,,-6.577028784788102,-10.0,0.0,-16.58
2017-06-22,152.0646209716797,153.20461910250506,151.57889618527363,151.67801659276364,13005500,META,58.025485133064024,150.636181640625,147.9799069213867,-0.8467672369620982,0.0,0.0,19.15,-15.52,Neutral,El precio está en línea con su comportamiento habitual.,,-5.520633355260791,-10.0,0.0,-15.52
2017-06-23,153.7200927734375,153.84895081252105,151.3211460329082,151.39054392976405,18027000,META,62.19688621423376,150.79032821655272,148.28700958251954,3.6564034390935474,0.0,0.0,23.66,-17.33,Neutral,El precio está en línea con su comportamiento habitual.,,-7.327793858968508,-10.0,0.0,-17.33
2017-06-26,152.25299072265625,155.13766271389278,151.86638628962172,154.88983897153832,18049700,META,56.80879361737217,150.8626937866211,148.56853759765625,3.469432916215509,0.0,0.0,23.47,-14.96,Neutral,El precio está en línea con su comportamiento habitual.,,-4.959937258018927,-10.0,0.0,-14.96
2017-06-27,149.2692108154297,151.97544207339217,149.08086233530724,151.50953218865624,19360800,META,47.74893813821008,150.77347869873046,148.7501434326172,-0.06634997112064944,0.0,0.0,-0.07,-0.7,Neutral,El precio está en línea con su comportamiento habitual.,,-0.697905051832946,0.0,0.0,-0.7
2017-06-28,151.90602111816406,152.13401468767745,148.55543984236974,149.60620991381904,16719100,META,54.6343459099242,150.86170196533203,148.9936053466797,1.9900078546740918,0.0,0.0,21.99,-3.91,Neutral,El precio está en línea con su comportamiento habitual.,,-3.909450697172862,0.0,0.0,-3.91
2017-06-29,149.7251739501953,151.17247114907758,147.62363361780703,150.954385062589,23973500,META,48.89538291606592,150.83741607666016,149.1674789428711,0.827757730737888,0.0,0.0,0.83,-0.75,Neutral,El precio está en línea con su comportamiento habitual.,,-0.7477434240714115,0.0,0.0,-0.75
2017-06-30,149.66571044921875,150.59753014188155,148.75372089124008,150.57770000719742,17666000,META,48.7450313495927,150.70706100463866,149.3098291015625,0.22571112184937014,0.0,0.0,0.23,-0.48,Neutral,El precio está en línea con su comportamiento habitual.,,-0.4767018351004356,0.0,0.0,-0.48
2017-07-03,147.13790893554688,150.82552752923323,146.51340337397633,150.39927794158922,13862700,META,42.729850893052955,150.44932403564454,149.40400299072266,-2.904420338333158,0.0,0.0,-2.9,13.03,Sobreprecio moderado,El precio está por encima de su media reciente.,,3.0335118334366173,10.0,0.0,13.03
2017-07-05,149.03126525878906,149.5368353167702,146.84051209406786,147.7029337798581,14334300,META,47.91438972870909,150.32689895629883,149.5005551147461,-1.2545245687037854,0.0,0.0,-1.25,0.63,Neutral,El precio está en línea con su comportamiento habitual.,,0.6278101851820549,0.0,0.0,0.63
2017-07-06,147.52450561523438,148.7338714063326,146.7116365845086,147.7326690614727,14951800,META,44.4646007974139,150.11377029418946,149.5467495727539,-3.3071332967490985,0.0,0.0,-3.31,12.7,Sobreprecio moderado,El precio está por encima de su media reciente.,,2.7044973739609195,10.0,0.0,12.7
2017-07-07,150.1217041015625,150.6669193291104,147.89129054647026,147.95076582111912,13615900,META,51.011910848570274,149.9516929626465,149.64350036621093,-1.2776915877619088,0.0,0.0,18.72,-0.64,Neutral,El precio está en línea con su comportamiento habitual.,,-0.6391239635283852,0.0,0.0,-0.64
2017-07-10,152.16375732421875,152.6395746102247,150.19107515525667,150.36951609123315,13378700,META,55.458290017383206,150.14499435424804,149.75849029541016,-1.0124476385221626,0.0,0.0,18.99,-13.21,Neutral,El precio está en línea con su comportamiento habitual.,,-3.21219454611758,-10.0,0.0,-13.21
2017-07-11,153.91835021972656,154.06703839165056,151.57889385038524,152.0348809949245,13667700,META,58.90935360371409,150.4835220336914,149.8580160522461,1.0938106957149474,0.0,0.0,21.09,-15.42,Neutral,El precio está en línea con su comportamiento habitual.,,-5.418908209841631,-10.0,0.0,-15.42
2017-07-12,157.5167694091797,157.77451578972875,154.84027593505903,155.12775995552357,22739400,META,64.91344004856478,150.89094467163085,149.9856948852539,5.525291216249584,0.0,0.0,25.53,-20.04,Neutral,El precio está en línea con su comportamiento habitual.,,-10.042390415549171,-10.0,0.0,-20.04
2017-07-13,157.8736114501953,158.38908900447476,157.04092741125396,157.3581490218748,13929200,META,65.45253967881982,151.33752212524413,150.11416625976562,3.9284751770235715,0.0,0.0,23.93,-20.34,Neutral,El precio está en línea con su comportamiento habitual.,,-10.338058537396567,-10.0,0.0,-20.34
2017-07-14,158.5774688720703,158.92442818670273,157.94304065105592,158.73607970881437,16371200,META,66.54445684115942,151.84159622192382,150.27614379882812,5.9123624226475435,0.0,0.0,25.91,-21.05,Neutral,El precio está en línea con su comportamiento habitual.,,-11.048094346039417,-10.0,0.0,-21.05
2017-07-17,158.33950805664062,159.38037058165375,157.4275186909595,158.8549855680109,12858800,META,65.78741165428215,152.292138671875,150.4521969604492,5.79544745512357,0.0,0.0,25.8,-20.48,Neutral,El precio está en línea con su comportamiento habitual.,,-10.484806809786663,-10.0,0.0,-20.48
2017-07-18,161.4423065185547,162.30472834007162,158.032249251646,158.2701655002541,23722900,META,70.50004894914863,152.78729171752929,150.70239990234376,9.721762179775029,0.0,0.0,-0.28,-39.25,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-14.253132827573372,-25.0,0.0,-39.25
2017-07-19,162.71115112304688,164.25756881192095,161.74959381953613,162.16593587992836,26273600,META,72.18723070472434,153.37661666870116,150.96172271728517,9.179205343592178,0.0,0.0,-0.82,-40.57,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-15.56610271037453,-25.0,0.0,-40.57
2017-07-20,163.0977325439453,163.5636423109076,161.39270427462768,163.36538637572238,18523100,META,72.69953482217923,153.90299301147462,151.24027618408203,10.556366119489468,0.0,0.0,0.56,-40.68,Descuento fuerte,El precio está entre los momentos de mayor descuento de su historial.,,-15.680289217973895,-25.0,0.0,-40.68
2017-07-21,162.99862670898438,163.61323988377646,162.3245533813582,162.7309879544063,14744000,META,72.33169799870713,154.44969329833984,151.52061462402344,8.577655499240922,0.0,0.0,-1.42,-40.15,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-15.150429680399554,-25.0,0.0,-40.15
2017-07-24,164.55494689941406,164.7234652106417,162.87965616444126,163.2067852836335,17367000,META,74.51258781359516,154.99143600463867,151.83703643798827,8.143325186688921,0.0,0.0,-1.86,-41.75,Descuento fuerte,El precio está entre los momentos de mayor descuento de su historial.,,-16.752053069239015,-25.0,0.0,-41.75
2017-07-25,163.8412322998047,164.09896354802464,162.43359525006016,163.5735784212172,15383200,META,71.72064996659839,155.5708480834961,152.13343383789064,6.446847998248861,0.0,0.0,-3.55,-40.39,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-15.391486495190232,-25.0,0.0,-40.39
2017-07-26,164.16835021972656,164.56486213230303,162.67150035489652,164.56486213230303,35236900,META,72.2341628106606,156.31580505371093,152.43914916992188,4.222776302165099,0.0,0.0,-5.78,-40.39,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-15.3886991808519,-25.0,0.0,-40.39
2017-07-27,168.95628356933594,173.96232519933488,166.04187451588885,173.17919385794744,68910700,META,78.4129543226538,157.16831817626954,152.8487518310547,7.019964905684639,0.0,0.0,-2.98,-46.08,Descuento fuerte,El precio está entre los momentos de mayor descuento de su historial.,,-21.076432153119654,-25.0,0.0,-46.08
2017-07-28,170.9488067626953,171.9202715537653,167.57841006863856,167.59824020240413,24557600,META,80.3706232664795,158.22949981689453,153.39594635009766,7.801447443082443,0.0,0.0,-2.2,-47.89,Descuento fuerte,El precio está entre los momentos de mayor descuento de su historial.,,-22.88569004625001,-25.0,0.0,-47.89
2017-07-31,167.7766571044922,171.21645152078807,167.08275371920757,170.50271800279265,25478900,META,69.55590924686521,159.1350471496582,153.82398712158204,5.960072229399471,0.0,0.0,25.96,-28.14,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-18.141084812581283,-10.0,0.0,-28.14
2017-08-01,168.38133239746094,168.98602281995704,167.5783860436129,168.34168726157375,14385000,META,70.37426121470303,160.1972183227539,154.25619171142577,4.298145900256167,0.0,0.0,-5.7,-43.31,Descuento fuerte,El precio está entre los momentos de mayor descuento de su historial.,,-18.31387191570206,-25.0,0.0,-43.31
2017-08-02,167.82623291015625,169.06535155963175,165.45703865739745,168.81752782973666,17433800,META,68.55249078648602,161.13696670532227,154.67372528076172,3.143657795919097,0.0,0.0,23.14,-27.01,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-17.006776820717644,-10.0,0.0,-27.01
2017-08-03,167.1223907470703,168.222728606743,166.78535413714212,167.82621672752848,10793800,META,66.21200673294922,162.11686096191406,155.0805517578125,2.4676359017073324,0.0,0.0,22.47,-25.53,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-15.52978610504743,-10.0,0.0,-25.53
2017-08-04,168.1434326171875,168.5796047843125,167.22153563973112,167.49909699590893,10777700,META,67.92292836424532,163.0179473876953,155.46874328613282,3.156349235621847,0.0,0.0,23.16,-26.31,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-16.30512868779999,-10.0,0.0,-26.31
2017-08-07,170.48289489746094,170.5622003056138,168.18309856486772,168.47056743420688,12787800,META,71.48569726997621,163.93390426635742,155.86565795898437,3.602412513110531,0.0,0.0,-6.4,-43.76,Descuento fuerte,El precio está entre los momentos de mayor descuento de su historial.,,-18.756199575820677,-25.0,0.0,-43.76
2017-08-08,169.7394256591797,171.54358968193628,169.13473515029492,170.3837764355757,14393500,META,68.86786859024036,164.72495803833007,156.24433288574218,3.599944456339421,0.0,0.0,23.6,-27.27,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-17.27434528240605,-10.0,0.0,-27.27
2017-08-09,169.68984985351562,169.95750370568328,168.08395699242854,168.50029902582298,10815000,META,68.68723871514533,165.33361206054687,156.61705963134764,3.3633155394440895,0.0,0.0,23.36,-26.69,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-16.693954353298814,-10.0,0.0,-26.69
2017-08-10,165.9427490234375,169.10498196142535,165.39754896595718,168.57959690991828,20832700,META,56.602922597401864,165.737068939209,156.93308349609376,-1.7836179171529576,0.0,0.0,18.22,-21.48,Neutral,El precio está en línea con su comportamiento habitual.,,-11.482174856480153,-10.0,0.0,-21.48
2017-08-11,166.61683654785156,167.35040016610378,165.397548144369,166.48796337987193,13791200,META,58.03331845126959,166.13903732299804,157.26120239257813,-2.5340745553475763,0.0,0.0,17.47,-21.9,Neutral,El precio está en línea con su comportamiento habitual.,,-11.898210128037238,-10.0,0.0,-21.9
2017-08-14,169.2635955810547,169.59072469656067,167.81629844511536,168.6093373500427,12954200,META,63.166862282769884,166.68524169921875,157.60101806640625,0.8862606409164586,0.0,0.0,20.89,-24.8,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-14.800129666337977,-10.0,0.0,-24.8
2017-08-15,169.5114288330078,170.0070762857359,168.53004143126063,169.9971687820269,8729200,META,63.61566649454217,167.0886978149414,157.94539367675782,0.6711530425945966,0.0,0.0,20.67,-24.65,Descuento moderado,"El precio está por debajo de su media reciente, posible oportunidad.",,-14.645612495569695,-10.0,0.0,-24.65
2017-08-16,168.5201416015625,169.88813347369432,167.76676288445424,169.75926028980928,15779900,META,60.44324697496134,167.3791473388672,158.286201171875,0.4134685498051516,0.0,0.0,20.41,-22.93,Neutral,El precio está en línea con su comportamiento habitual.,,-12.930931886570422,-10.0,0.0,-22.93
2017-08-17,165.45703125,168.38134810665056,165.39755597764145,167.8658705362775,17216000,META,51.84039164122317,167.49711227416992,158.55960021972658,-0.9964909487147899,0.0,0.0,-1.0,-8.7,Neutral,El precio está en línea con su comportamiento habitual.,,-8.7001115299423,0.0,0.0,-8.7
2017-08-18,165.95269775390625,167.20172399481453,164.76314679218962,165.3876523496632,15093600,META,53.005990059717014,167.64481582641602,158.81138916015624,-1.302896479025084,0.0,0.0,-1.3,-8.99,Neutral,El precio está en línea con su comportamiento habitual.,,-8.993446416551686,0.0,0.0,-8.99
2017-08-21,166.3194580078125,166.53754409706403,164.37652846388428,165.70486000680907,11907500,META,53.89517029798344,167.73304138183593,159.17182373046876,-2.4421434726062063,0.0,0.0,-2.44,-8.98,Neutral,El precio está en línea con su comportamiento habitual.,,-8.98102956896075,0.0,0.0,-8.98
2017-08-22,168.1632843017578,168.3912779179892,165.69495429016598,166.8151224878462,11391000,META,58.179285750207946,167.9491439819336,159.59213348388673,-0.9285652707383463,0.0,0.0,19.07,-20.74,Neutral,El precio está en línea con su comportamiento habitual.,,-10.74131992694549,-10.0,0.0,-20.74
2017-08-23,167.2413787841797,167.8857144555884,166.73580867569655,167.37023684288505,9856500,META,55.40704571027696,168.10279541015626,159.9495947265625,-1.4429095620330679,0.0,0.0,-1.44,-19.12,Neutral,El precio está en línea con su comportamiento habitual.,,-9.117602417289834,-10.0,0.0,-19.12
2017-08-24,166.27981567382812,167.81631070227277,164.96139161235615,167.40989127995266,14030400,META,52.592167684445485,167.96897201538087,160.29634979248047,0.20312225293015462,0.0,0.0,0.2,-7.47,Neutral,El precio está en línea con su comportamiento habitual.,,-7.465504846609228,0.0,0.0,-7.47
2017-08-25,164.8721923828125,166.91425767160555,164.73339656128155,166.39878003407793,12614500,META,48.69231382510712,167.6651412963867,160.62387390136718,-1.0470995615968315,0.0,0.0,-1.05,-5.29,Neutral,El precio está en línea con su comportamiento habitual.,,-5.289772159341704,0.0,0.0,-5.29
2017-08-28,165.78414916992188,166.2401363111605,164.88206726422328,165.45702006809847,8553700,META,51.21623106654052,167.5655158996582,160.95298370361328,-2.0556377756176247,0.0,0.0,-2.06,-6.0,Neutral,El precio está en línea con su comportamiento habitual.,,-6.003200879090176,0.0,0.0,-6.0
2017-08-29,166.58712768554688,166.96380949969048,163.56367491198162,163.81149866184828,11121000,META,53.39034795934114,167.4758056640625,161.25394134521486,-1.725135094189889,0.0,0.0,-1.73,-6.61,Neutral,El precio está en línea con su comportamiento habitual.,,-6.6146430851133795,0.0,0.0,-6.61
2017-08-30,168.4408416748047,168.6985729250059,166.1707828194465,166.7060754547755,11138300,META,58.039480063233704,167.50653610229492,161.60426513671874,-0.04705664616951877,0.0,0.0,19.95,-18.46,Neutral,El precio está en línea con su comportamiento habitual.,,-8.460886267206057,-10.0,0.0,-18.46
2017-08-31,170.4729766845703,170.65140249723558,168.57959988950745,168.9166365085145,17226500,META,62.46010431008027,167.67406539916993,161.96232055664063,3.031569826120828,0.0,0.0,23.03,-20.51,Neutral,El precio está en línea con su comportamiento habitual.,,-10.509427252807699,-10.0,0.0,-20.51
2017-09-01,170.52255249023438,171.41471184753254,169.81872645764068,170.89923426560307,11677600,META,62.56372281003715,167.79302139282225,162.33147918701172,2.753709218457434,0.0,0.0,22.75,-20.09,Neutral,El precio está en línea con su comportamiento habitual.,,-10.091786687640836,-10.0,0.0,-20.09
2017-09-05,169.23385620117188,170.8893167679402,168.0740430541291,169.77907138806177,13210900,META,58.07618807744071,167.7305694580078,162.6417544555664,1.752289376281202,0.0,0.0,21.75,-18.11,Neutral,El precio está en línea con su comportamiento habitual.,,-8.106284597915394,-10.0,0.0,-18.11
2017-09-06,170.5919189453125,170.97852331327934,168.09386693350746,169.42219833873116,13906300,META,61.232009842348326,167.77319412231446,163.00853302001954,1.4442121855783085,0.0,0.0,21.44,-19.3,Neutral,El precio está en línea con su comportamiento habitual.,,-9.304280929099118,-10.0,0.0,-19.3
2017-09-07,171.7021942138672,171.80131462709602,168.78778482285844,170.44324547078008,18049500,META,63.641645789463084,167.87381134033203,163.45719268798828,2.667291708617192,0.0,0.0,22.67,-20.09,Neutral,El precio está en línea con su comportamiento habitual.,,-10.088270072785598,-10.0,0.0,-20.09
